time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_stamp,field.sound_speed,field.temperature,field.pressure,field.range0,field.range1,field.range2,field.range3,field.velocity_beam0,field.velocity_beam1,field.velocity_beam2,field.velocity_beam3,field.fom_beam0,field.fom_beam1,field.fom_beam2,field.fom_beam3,field.dt1_beam0,field.dt1_beam1,field.dt1_beam2,field.dt1_beam3,field.dt2_beam0,field.dt2_beam1,field.dt2_beam2,field.dt2_beam3,field.time_beam0,field.time_beam1,field.time_beam2,field.time_beam3,field.velocity_xyzz0,field.velocity_xyzz1,field.velocity_xyzz2,field.velocity_xyzz3,field.fom_xyzz0,field.fom_xyzz1,field.fom_xyzz2,field.fom_xyzz3,field.dt1_xyzz0,field.dt1_xyzz1,field.dt1_xyzz2,field.dt1_xyzz3,field.dt2_xyzz0,field.dt2_xyzz1,field.dt2_xyzz2,field.dt2_xyzz3,field.time_xyzz0,field.time_xyzz1,field.time_xyzz2,field.time_xyzz3
1680791237930549274,32175,1680791237930549274,dvl,1680791228125699996,1500.0,11.967498779296875,55.246498107910156,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.13681863248348236,-0.05688139796257019,-0.0637989342212677,0.12227223813533783,0.0002987015468534082,0.00019611326570156962,0.0001567551080370322,0.00023733980196993798,0.01177566684782505,0.011625666171312332,0.011625666171312332,0.01177566684782505,-0.14853832125663757,-0.14868833124637604,-0.14868833124637604,-0.14853832125663757,0.0033533331006765366,0.0027533331885933876,0.0027533331885933876,0.0030533333774656057,0.01859993487596512,0.3196255564689636,0.04021824523806572,0.036042340099811554,0.00038440345088019967,0.0003844034217763692,0.00018579942116048187,0.00016969874559435993,0.01177566684782505,0.01177566684782505,0.01177566684782505,0.01177566684782505,-0.14853832125663757,-0.14853832125663757,-0.14853832125663757,-0.14853832125663757,0.0033533331006765366,0.0033533331006765366,0.0033533331006765366,0.0030533333774656057
1680791238052516658,32176,1680791238052516658,dvl,1680791228250699996,1500.0,11.967681884765625,55.243900299072266,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.14017608761787415,-0.06032033637166023,-0.06267721205949783,0.13151562213897705,0.0002681775949895382,3.1495750590693206e-05,7.734335667919368e-05,0.00017595199460629374,0.011700666509568691,0.011550666764378548,0.011625666171312332,0.011850666254758835,-0.14632533490657806,-0.14647532999515533,-0.1464003324508667,-0.1461753249168396,0.0030533333774656057,0.0021533332765102386,0.002453333232551813,0.0033533331006765366,0.00982973724603653,0.33216503262519836,0.042685315012931824,0.03924165293574333,0.00027911842335015535,0.0002791183942463249,0.00015372881898656487,9.852326911641285e-05,0.011850666254758835,0.011850666254758835,0.011700666509568691,0.011850666254758835,-0.1461753249168396,-0.1461753249168396,-0.14632533490657806,-0.1461753249168396,0.00335333333350718,0.00335333333350718,0.0030533333774656057,0.0033533331006765366
1680791238177120643,32177,1680791238177120643,dvl,1680791228375699996,1500.0,11.966766357421875,55.22489929199219,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.1384705901145935,-0.060962777584791183,-0.061104916036129,0.13150547444820404,0.00027216930175200105,7.3079856520053e-05,0.00022664025891572237,0.0001247284235432744,0.01177566684782505,0.011625666171312332,0.011625666171312332,0.01177566684782505,-0.14600533246994019,-0.14615534245967865,-0.14615534245967865,-0.14600533246994019,0.0033533331006765366,0.002453333232551813,0.0027533331885933876,0.0030533333774656057,0.006535477936267853,0.32993319630622864,0.042611945420503616,0.03888196125626564,0.0003223152016289532,0.00032231517252512276,0.00019507632532622665,7.96795284259133e-05,0.01177566684782505,0.01177566684782505,0.01177566684782505,0.01177566684782505,-0.14600533246994019,-0.14600533246994019,-0.14600533246994019,-0.14600533246994019,0.0033533331006765366,0.0033533331006765366,0.0033533331006765366,0.0030533333774656057
1680791238303060797,32178,1680791238303060797,dvl,1680791228500699996,1500.0,11.96514892578125,55.257598876953125,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.14280979335308075,-0.05968813598155975,-0.06562834233045578,0.13413143157958984,0.00018580829782877117,7.655507215531543e-05,0.0001609942555660382,0.00020057489746250212,0.011625666171312332,0.011475666426122189,0.011700666509568691,0.011700666509568691,-0.14701034128665924,-0.1471603363752365,-0.1469353437423706,-0.1469353437423706,0.0030533333774656057,0.0021533332765102386,0.0030533333774656057,0.0030533333774656057,0.012871026992797852,0.33853933215141296,0.04251047968864441,0.04103190079331398,0.00027474071248434484,0.0002747406833805144,0.000135412672534585,0.00011833247117465362,0.011663166806101799,0.011663166806101799,0.011663166806101799,0.011700666509568691,-0.14697283506393433,-0.14697283506393433,-0.14697283506393433,-0.1469353437423706,0.003128333482891321,0.003128333482891321,0.003128333482891321,0.0030533333774656057
1680791238427979356,32179,1680791238427979356,dvl,1680791228625699996,1500.0,11.965667724609375,55.27180099487305,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.14392006397247314,-0.05837661772966385,-0.06731744110584259,0.13629628717899323,0.0002991932269651443,0.00022414802515413612,9.023492020787671e-05,0.00029564902069978416,0.011700666509568691,0.011700666509568691,0.011550666764378548,0.011925666593015194,-0.1469353437423706,-0.1469353437423706,-0.14708533883094788,-0.1467103362083435,0.0030533333774656057,0.0030533333774656057,0.002453333232551813,0.003653333056718111,0.01451389491558075,0.3416159749031067,0.04219166934490204,0.04294802248477936,0.0004081075603608042,0.00040810753125697374,0.00017212310922332108,0.0002044961875071749,0.011925666593015194,0.011925666593015194,0.011700666509568691,0.011925666593015194,-0.1467103362083435,-0.1467103362083435,-0.1469353437423706,-0.1467103362083435,0.003653333056718111,0.003653333056718111,0.0030533333774656057,0.003653333056718111
1680791238553285375,32180,1680791238553285375,dvl,1680791228750799894,1500.0,11.967315673828125,55.272300720214844,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.1486513912677765,-0.05882235988974571,-0.06693187355995178,0.1377488523721695,0.00014594900130759925,0.00015274064207915217,0.00048711313866078854,0.00024537427816540003,0.011881666257977486,0.011731666512787342,0.011806666851043701,0.011881666257977486,-0.1470593363046646,-0.14720933139324188,-0.14713433384895325,-0.1470593363046646,0.0033533331006765366,0.0027533331885933876,0.0033533331006765366,0.003653333056718111,0.016582362353801727,0.3468741476535797,0.04500998556613922,0.043502967804670334,0.0004926520050503314,0.0004926519468426704,0.00028007919900119305,0.00015930840163491666,0.011881666257977486,0.011881666257977486,0.011844166554510593,0.011881666257977486,-0.1470593363046646,-0.1470593363046646,-0.14709682762622833,-0.1470593363046646,0.003653333056718111,0.003653333056718111,0.003428333206102252,0.003653333056718111
1680791238677899459,32181,1680791238677899459,dvl,1680791228875799894,1500.0,11.962005615234375,55.255699157714844,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.14987421035766602,-0.055749207735061646,-0.06534268707036972,0.14221756160259247,0.00017550677875988185,0.00017054857744369656,0.00019942135259043425,0.00019976483599748462,0.011881666257977486,0.011881666257977486,0.01150666642934084,0.011806666851043701,-0.14669333398342133,-0.14669333398342133,-0.1470683366060257,-0.14676833152770996,0.003653333056718111,0.0027533331885933876,0.0021533332765102386,0.0033533331006765366,0.015101075172424316,0.34773775935173035,0.04655880108475685,0.047659918665885925,0.0003143940703012049,0.000314394012093544,0.00014631803787779063,0.00014477645163424313,0.011881666257977486,0.011881666257977486,0.011881666257977486,0.011806666851043701,-0.14669333398342133,-0.14669333398342133,-0.14669333398342133,-0.14676833152770996,0.003653333056718111,0.003653333056718111,0.003653333056718111,0.0033533331006765366
1680791238803915565,32182,1680791238803915565,dvl,1680791229000999927,1500.0,11.969879150390625,55.24729919433594,1.445531964302063,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.14917807281017303,-0.05894405022263527,-0.06432981789112091,0.14104653894901276,0.00016107062401715666,0.0002526510797906667,0.0002346629771636799,0.00016933924052864313,0.011912666261196136,0.011762666516005993,0.01161266677081585,0.011762666516005993,-0.14724233746528625,-0.14739233255386353,-0.1475423276424408,-0.14739233255386353,0.003653333056718111,0.0030533333774656057,0.002453333232551813,0.0030533333774656057,0.011960163712501526,0.34799742698669434,0.04673324525356293,0.04525352269411087,0.00035051273880526423,0.0003505126805976033,0.00015676664770580828,0.00016764340398367494,0.011912666261196136,0.011912666261196136,0.011912666261196136,0.011762666516005993,-0.14724233746528625,-0.14724233746528625,-0.14724233746528625,-0.14739233255386353,0.003653333056718111,0.003653333056718111,0.003653333056718111,0.0030533333774656057
1680791238928190744,32183,1680791238928190744,dvl,1680791229125799894,1500.0,11.968048095703125,55.264198303222656,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.14941813051700592,-0.0584748312830925,-0.06512568145990372,0.1431923657655716,0.0003686439886223525,0.0002243885101052001,0.0001589729799889028,0.00027109557413496077,0.011805666610598564,0.011730666272342205,0.011580666527152061,0.011730666272342205,-0.1469523310661316,-0.14702732861042023,-0.1471773386001587,-0.14702732861042023,0.0033533331006765366,0.0030533333774656057,0.002453333232551813,0.0030533333774656057,0.011424832046031952,0.35027921199798584,0.04642711952328682,0.04669488966464996,0.00044937344500795007,0.00044937338680028915,0.0002211191604146734,0.0001939687499543652,0.011805666610598564,0.011805666610598564,0.011805666610598564,0.011730666272342205,-0.1469523310661316,-0.1469523310661316,-0.1469523310661316,-0.14702732861042023,0.0033533331006765366,0.0033533331006765366,0.0033533331006765366,0.0030533333774656057
1680791239053063766,32184,1680791239053063766,dvl,1680791229250799894,1500.0,11.966156005859375,55.25199890136719,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.1528659611940384,-0.05487024039030075,-0.06659750640392303,0.14325526356697083,0.00033108549541793764,0.00011248309601796791,0.00012504379265010357,0.00035572395427152514,0.011730666272342205,0.011580666527152061,0.011655665934085846,0.011655665934085846,-0.1469353288412094,-0.14708533883094788,-0.14701032638549805,-0.14701032638549805,0.0033533331006765366,0.002453333232551813,0.0027533331885933876,0.0030533333774656057,0.01854740083217621,0.3514508008956909,0.04751547798514366,0.04871635138988495,0.00043272157199680805,0.0004327214846853167,0.00019492980209179223,0.0002056378871202469,0.011730666272342205,0.011730666272342205,0.011730666272342205,0.011655665934085846,-0.1469353288412094,-0.1469353288412094,-0.1469353288412094,-0.14701032638549805,0.0033533331006765366,0.0033533331006765366,0.0033533331006765366,0.0030533333774656057
1680791239177250640,32185,1680791239177250640,dvl,1680791229375799894,1500.0,11.9708251953125,55.275299072265625,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.15000638365745544,-0.05616559460759163,-0.06388651579618454,0.14631754159927368,0.0002799348731059581,0.00020321182091720402,0.00015892574447207153,9.299481462221593e-05,0.011730666272342205,0.011805666610598564,0.011505666188895702,0.011655665934085846,-0.1460203230381012,-0.14594532549381256,-0.1462453305721283,-0.14609533548355103,0.0030533333774656057,0.0027533331885933876,0.0021533332765102386,0.0030533333774656057,0.010190650820732117,0.35041603446006775,0.04743364080786705,0.04969025030732155,0.0003299731179140508,0.0003299730597063899,0.00017729926912579685,0.00012317814980633557,0.011693166568875313,0.011693166568875313,0.011730666272342205,0.011655665934085846,-0.1460578292608261,-0.1460578292608261,-0.1460203230381012,-0.14609533548355103,0.003128333482891321,0.003128333482891321,0.0030533333774656057,0.0030533333774656057
1680791239302978010,32186,1680791239302978010,dvl,1680791229500800132,1500.0,11.967041015625,55.252601623535156,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.15413691103458405,-0.04733872413635254,-0.06065996736288071,0.14794142544269562,0.0003769017639569938,0.00013192548067308962,0.00032185675809159875,0.00018139000167138875,0.011730666272342205,0.011730666272342205,0.011505666188895702,0.011805666610598564,-0.14669132232666016,-0.14669132232666016,-0.14691632986068726,-0.14661632478237152,0.0030533333774656057,0.002453333232551813,0.002453333232551813,0.0033533331006765366,0.01700413227081299,0.34512656927108765,0.0514858141541481,0.05545053631067276,0.00045832301839254797,0.00045832296018488705,0.00027298490749672055,0.00012362570851109922,0.011805666610598564,0.011805666610598564,0.011730666272342205,0.011805666610598564,-0.14661632478237152,-0.14661632478237152,-0.14669132232666016,-0.14661632478237152,0.0033533331006765366,0.0033533331006765366,0.0030533333774656057,0.0033533331006765366
1680791239428199004,32187,1680791239428199004,dvl,1680791229625800132,1500.0,11.967193603515625,55.244998931884766,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.1577783077955246,-0.04441633075475693,-0.05558452382683754,0.14863941073417664,0.0001701879664324224,0.00012398861872497946,8.056344086071476e-05,0.0003065663913730532,0.011806666851043701,0.011656666174530983,0.011731666512787342,0.011806666851043701,-0.1468593329191208,-0.14700932800769806,-0.14693433046340942,-0.1468593329191208,0.0033533331006765366,0.0027533331885933876,0.002453333232551813,0.0033533331006765366,0.017664089798927307,0.3420489430427551,0.056286927312612534,0.05744602531194687,0.00031996777397580445,0.000319967744871974,0.00010370945528848097,0.00018227100372314453,0.011806666851043701,0.011806666851043701,0.011806666851043701,0.011806666851043701,-0.1468593329191208,-0.1468593329191208,-0.1468593329191208,-0.1468593329191208,0.0033533331006765366,0.0033533331006765366,0.0033533331006765366,0.0033533331006765366
1680791239556325159,32188,1680791239556325159,dvl,1680791229750799894,1500.0,11.970001220703125,55.26900100708008,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.15879590809345245,-0.04508537799119949,-0.05251709744334221,0.14919926226139069,9.984098869608715e-05,0.0003362359420862049,0.00016345494077540934,0.00013253025826998055,0.011806666851043701,0.011731666512787342,0.011806666851043701,0.011881666257977486,-0.15003333985805511,-0.15010833740234375,-0.15003333985805511,-0.14995834231376648,0.0030533333774656057,0.0030533333774656057,0.0033533331006765366,0.003653333056718111,0.014903709292411804,0.3413534462451935,0.05853690952062607,0.05738583952188492,0.0003438925195951015,0.000343892490491271,0.00010549497528700158,0.000199204427190125,0.011881666257977486,0.011881666257977486,0.011806666851043701,0.011881666257977486,-0.14995834231376648,-0.14995834231376648,-0.15003333985805511,-0.14995834231376648,0.003653333056718111,0.003653333056718111,0.0033533331006765366,0.003653333056718111
1680791239678152058,32189,1680791239678152058,dvl,1680791229875799894,1500.0,11.96612548828125,55.266700744628906,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.16011372208595276,-0.040025051683187485,-0.04197404906153679,0.14798597991466522,0.00045248522656038404,7.634699431946501e-05,8.711819828022271e-05,0.0003924259217455983,0.011656666174530983,0.011656666174530983,0.01150666642934084,0.011656666174530983,-0.1472233235836029,-0.1472233235836029,-0.14737333357334137,-0.1472233235836029,0.0030533333774656057,0.0027533331885933876,0.0021533332765102386,0.0030533333774656057,0.012397870421409607,0.32830625772476196,0.06506971269845963,0.05950626730918884,0.000513506936840713,0.0005135068786330521,0.00025379989529028535,0.00022035404981579632,0.011656666174530983,0.011656666174530983,0.011656666174530983,0.011656666174530983,-0.1472233235836029,-0.1472233235836029,-0.1472233235836029,-0.1472233235836029,0.0030533333774656057,0.0030533333774656057,0.0030533333774656057,0.0030533333774656057
1680791239803192594,32190,1680791239803192594,dvl,1680791230000999927,1500.0,11.967803955078125,55.26210021972656,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.15853852033615112,-0.039459455758333206,-0.03967858850955963,0.15231995284557343,0.00023080536630004644,0.00027284593670628965,0.00018607689708005637,0.0001286118058487773,0.011687666177749634,0.011762666516005993,0.01161266677081585,0.011837666854262352,-0.14701032638549805,-0.1469353288412094,-0.14708532392978668,-0.14686033129692078,0.0027533331885933876,0.0030533333774656057,0.002453333232551813,0.0033533331006765366,0.005969122052192688,0.32820940017700195,0.06546641886234283,0.062206827104091644,0.00035591734922491014,0.0003559172910172492,0.00016329280333593488,0.0001662582071730867,0.011837666854262352,0.011837666854262352,0.011687666177749634,0.011837666854262352,-0.14686033129692078,-0.14686033129692078,-0.14701032638549805,-0.14686033129692078,0.0033533331006765366,0.0033533331006765366,0.0027533331885933876,0.0033533331006765366
1680791239928019387,32191,1680791239928019387,dvl,1680791230125799894,1500.0,11.964508056640625,55.24079895019531,1.5474895238876343,1.3435744047164917,1.3435744047164917,1.5474895238876343,0.16275900602340698,-0.03335991129279137,-0.03640688210725784,0.1531333178281784,0.00034112384309992194,4.825391079066321e-05,0.00011238640581723303,0.00020288444648031145,0.011805666610598564,0.011505666188895702,0.011805666610598564,0.011880666017532349,-0.14673833549022675,-0.14703834056854248,-0.14673833549022675,-0.1466633379459381,0.0033533331006765366,0.0021533332765102386,0.0030533333774656057,0.0033533331006765366,0.011209994554519653,0.32456809282302856,0.06959301978349686,0.06601710617542267,0.00034979870542883873,0.0003497986472211778,0.0001978206419153139,0.00011494587670313194,0.011843166314065456,0.011843166314065456,0.011805666610598564,0.011880666017532349,-0.14670084416866302,-0.14670084416866302,-0.14673833549022675,-0.1466633379459381,0.003428333206102252,0.003428333206102252,0.0033533331006765366,0.0033533331006765366
