time,field.header.seq,field.header.stamp,field.header.frame_id,field.motor_refs0.id,field.motor_refs0.type,field.motor_refs0.ref,field.motor_refs1.id,field.motor_refs1.type,field.motor_refs1.ref,field.motor_refs2.id,field.motor_refs2.type,field.motor_refs2.ref,field.motor_refs3.id,field.motor_refs3.type,field.motor_refs3.ref,field.motor_refs4.id,field.motor_refs4.type,field.motor_refs4.ref,field.motor_refs5.id,field.motor_refs5.type,field.motor_refs5.ref,field.motor_refs6.id,field.motor_refs6.type,field.motor_refs6.ref,field.motor_refs7.id,field.motor_refs7.type,field.motor_refs7.ref,field.motor_refs8.id,field.motor_refs8.type,field.motor_refs8.ref,field.motor_refs9.id,field.motor_refs9.type,field.motor_refs9.ref,field.motor_refs10.id,field.motor_refs10.type,field.motor_refs10.ref,field.motor_refs11.id,field.motor_refs11.type,field.motor_refs11.ref
1680791211424668620,969485,1680791211424668620,,12,0,-0.705475900712883,11,0,-0.4077616166587742,10,0,0.7034995803518098,9,0,0.4057852962977011,4,0,-0.3645746394227715,8,0,-0.21906756689846713,2,0,-0.32402106205689585,6,0,-0.15457698323057223,3,0,0.33339205502657604,7,0,0.16394797620025242,1,0,0.3552036464530913,5,0,0.20969657392878693
1680791211434669022,969486,1680791211434669022,,12,0,-0.7059484541197546,11,0,-0.410647352348898,10,0,0.7043904620820595,9,0,0.40908936031120274,4,0,-0.36495267537422904,8,0,-0.22096417561309525,2,0,-0.32037347087471824,6,0,-0.1504150080435829,3,0,0.3302611481945553,7,0,0.16030268536342,1,0,0.35506499805439196,5,0,0.21107649829325817
1680791211444665154,969487,1680791211444665154,,12,0,-0.7058316079055915,11,0,-0.40935008380280563,10,0,0.7041300896907428,9,0,0.407648565587957,4,0,-0.36497975902202756,8,0,-0.2203980603755974,2,0,-0.3217629957766095,6,0,-0.15187143023470523,3,0,0.33143887635021696,7,0,0.1615473108083127,1,0,0.3553038784484201,5,0,0.21072217980198993
1680791211454690324,969488,1680791211454690324,,12,0,-0.7073776259868306,11,0,-0.4087184456612211,10,0,0.704472924465699,9,0,0.4058137441400896,4,0,-0.36282993223079824,8,0,-0.21718505608141694,2,0,-0.3268237947911046,6,0,-0.15671135573359854,3,0,0.33225492942879514,7,0,0.16214249037128906,1,0,0.3573987975931077,5,0,0.21175392144372643
1680791211464666579,969489,1680791211464666579,,12,0,-0.7105546278661093,11,0,-0.40891466302979634,10,0,0.7053826164582214,9,0,0.4037426516219084,4,0,-0.3583880330431292,8,0,-0.21119882955767755,2,0,-0.33561176671050147,6,0,-0.16510417820855228,3,0,0.33277822118949246,7,0,0.16227063268754321,1,0,0.3612215785641382,5,0,0.2140323750786866
1680791211474666463,969490,1680791211474666463,,12,0,-0.7118410595299294,11,0,-0.4090248313000691,10,0,0.7057348475432568,9,0,0.4029186193133964,4,0,-0.3565233567156399,8,0,-0.20871574706757307,2,0,-0.3392171260499433,6,0,-0.16855944779033183,3,0,0.3329519788287644,7,0,0.1622943005691529,1,0,0.3627885039368188,5,0,0.214980894288752
1680791211484702131,969491,1680791211484702131,,12,0,-0.7113264700720625,11,0,-0.40895913768998604,10,0,0.7056293010058383,9,0,0.40326196862376196,4,0,-0.35736748883582503,8,0,-0.20988558926866177,2,0,-0.33758145374488124,6,0,-0.16689071255289264,3,0,0.33268469306801673,7,0,0.16199395187602814,1,0,0.36226424951268954,5,0,0.21478234994552628
1680791211494671584,969492,1680791211494671584,,12,0,-0.7089364513551865,11,0,-0.406454224467938,10,0,0.7036168864823727,9,0,0.4011346595951243,4,0,-0.35407310363435773,8,0,-0.2075408713760273,2,0,-0.33328537968166416,6,0,-0.16212261992745222,3,0,0.3268115528033322,7,0,0.15564879304912024,1,0,0.3605469305126897,5,0,0.2140146982543593
1680791211504676367,969493,1680791211504676367,,12,0,-0.7046701143461429,11,0,-0.401574187357279,10,0,0.6996914264134464,9,0,0.3965954994245825,4,0,-0.34654818240517116,8,0,-0.20152171053080975,2,0,-0.3264375992234368,6,0,-0.1544640752534614,3,0,0.31548762688101784,7,0,0.14351410291104244,1,0,0.3574981547475901,5,0,0.2124716828732287
1680791211514668704,969494,1680791211514668704,,12,0,-0.702948893695433,11,0,-0.3995035737308408,10,0,0.6981249361705703,9,0,0.3946796162059779,4,0,-0.3435032371685658,8,0,-0.19911847501673963,2,0,-0.32354389665839495,6,0,-0.15115763980361152,3,0,0.31071407206964735,7,0,0.13832781521486393,1,0,0.3563330617573134,5,0,0.21194829960548722
1680791211524673455,969495,1680791211524673455,,12,0,-0.7037210329760686,11,0,-0.40029048759080865,10,0,0.6988645031085352,9,0,0.3954339577232753,4,0,-0.3445704225880597,8,0,-0.19976688793992553,2,0,-0.3249050338770222,6,0,-0.15276157644707844,3,0,0.3127711010499087,7,0,0.14062764361996494,1,0,0.3567043554151732,5,0,0.21190082076703903
1680791211534691965,969496,1680791211534691965,,12,0,-0.7040162389399919,11,0,-0.40062269140182655,10,0,0.6991669329384772,9,0,0.39577338540031176,4,0,-0.344517546773178,8,0,-0.19924317617193857,2,0,-0.3258905576394437,6,0,-0.1541634649546262,3,0,0.31397091581030706,7,0,0.14224382312548953,1,0,0.3564371886023147,5,0,0.21116281800107525
1680791211544668690,969497,1680791211544668690,,12,0,-0.7049130736173317,11,0,-0.40794739147587844,10,0,0.6999251383062561,9,0,0.402959456164803,4,0,-0.34368903032487663,8,0,-0.1992426808798861,2,0,-0.32511835817232304,6,0,-0.15547750796945486,3,0,0.31513753249933985,7,0,0.1454966822964716,1,0,0.35366985599785994,5,0,0.20922350655286936
1680791211554670163,969498,1680791211554670163,,12,0,-0.7069238663782696,11,0,-0.4228674247127702,10,0,0.7016028889559865,9,0,0.417546447290487,4,0,-0.34291140170703754,8,0,-0.20037128432332205,2,0,-0.3234464215890261,6,0,-0.15770794773662397,3,0,0.3176912117855028,7,0,0.15195273793310068,1,0,0.34866661151056083,5,0,0.20612649412684533
1680791211564674343,969499,1680791211564674343,,12,0,-0.7077889740644686,11,0,-0.4291078805480725,10,0,0.7023377027191763,9,0,0.42365660920278014,4,0,-0.34266344625563716,8,0,-0.20093402865043014,2,0,-0.3227546526682058,6,0,-0.1586164001133919,3,0,0.31875876369913303,7,0,0.15462051114431907,1,0,0.34665933522471004,5,0,0.20492991761950297
1680791211574667479,969500,1680791211574667479,,12,0,-0.7074558049836078,11,0,-0.4265288120861747,10,0,0.7020868819088716,9,0,0.42115988901143847,4,0,-0.34282857602806266,8,0,-0.20082627475928447,2,0,-0.3229382432404936,6,0,-0.15805532188171242,3,0,0.31813120882789475,7,0,0.1532482874691136,1,0,0.3476356104406615,5,0,0.2056333091718833
1680791211584668082,969501,1680791211584668082,,12,0,-0.708199777309426,11,0,-0.4208593127024424,10,0,0.70304765159493,9,0,0.41570718698794645,4,0,-0.3419692395466466,8,0,-0.19904544057724752,2,0,-0.3204436894956886,6,0,-0.15316796337111885,3,0,0.3148585574104332,7,0,0.14758283128586344,1,0,0.34755437163190195,5,0,0.20463057266250292
1680791211594665619,969502,1680791211594665619,,12,0,-0.7099951524034567,11,0,-0.4122135158574298,10,0,0.7051831434538327,9,0,0.40740150690780585,4,0,-0.3399935509776325,8,0,-0.1954743413949326,2,0,-0.31532953695634036,6,0,-0.14411353138888247,3,0,0.30904462051804465,7,0,0.13782861495058676,1,0,0.3462784674159282,5,0,0.20175925783322832
1680791211604668585,969503,1680791211604668585,,12,0,-0.7107193910377918,11,0,-0.40866922047303184,10,0,0.7060581164615767,9,0,0.4040079458968166,4,0,-0.33912970993655,8,0,-0.19398595774580474,2,0,-0.31310680754986464,6,0,-0.14025320189559143,3,0,0.3065169656993574,7,0,0.1336633600450841,1,0,0.3457195517870574,5,0,0.20057579959631205
1680791211614668186,969504,1680791211614668186,,12,0,-0.7104136557210498,11,0,-0.41018132688730014,10,0,0.705728776637503,9,0,0.4054964478037534,4,0,-0.33940927559398854,8,0,-0.19462783789855267,2,0,-0.3137108486716457,6,0,-0.1414527375036342,3,0,0.3071632154957327,7,0,0.13490510432772115,1,0,0.34595690876990154,5,0,0.20117547107446573
1680791211624691497,969505,1680791211624691497,,12,0,-0.7103067062743379,11,0,-0.4108105429538191,10,0,0.7056233036408724,9,0,0.4061271403203535,4,0,-0.33949387712265133,8,0,-0.1948977163576165,2,0,-0.3138353857756475,6,0,-0.14177445591335408,3,0,0.30726260009750883,7,0,0.13520167023521545,1,0,0.34606666280079,5,0,0.20147050203575512
1680791211634668987,969506,1680791211634668987,,12,0,-0.7102410488360639,11,0,-0.41320881440983565,10,0,0.7049395360613478,9,0,0.4079073016351196,4,0,-0.3381959728784569,8,0,-0.1930072393909823,2,0,-0.3183373947970591,6,0,-0.1481537746892806,3,0,0.31038910226965394,7,0,0.1402054821618755,1,0,0.346144265405862,5,0,0.2009555319183874
1680791211644669851,969507,1680791211644669851,,12,0,-0.7099696212181202,11,0,-0.4184560045552417,10,0,0.7034154809154002,9,0,0.41190186425252173,4,0,-0.33561004997442057,8,0,-0.18928871933452907,2,0,-0.3276361708826578,6,0,-0.1614768223325908,3,0,0.31698521816603065,7,0,0.15082586961596367,1,0,0.3462610026910477,5,0,0.1999396720511562
1680791211654671657,969508,1680791211654671657,,12,0,-0.7097800105755163,11,0,-0.420802005203935,10,0,0.7027507447245802,9,0,0.4137727393529988,4,0,-0.3341193320260827,8,0,-0.1872556224743748,2,0,-0.33150385016450873,6,0,-0.16721906332837586,3,0,0.3196335922396843,7,0,0.15534880540355142,1,0,0.3459895899509071,5,0,0.19912588039919923
1680791211664667353,969509,1680791211664667353,,12,0,-0.709769709100326,11,0,-0.4199575703060606,10,0,0.7030288087200106,9,0,0.41321666992574524,4,0,-0.33390304550029826,8,0,-0.18697833304898548,2,0,-0.33009468965933,6,0,-0.16543427098181523,3,0,0.3185459236341003,7,0,0.15388550495658554,1,0,0.34545181152552795,5,0,0.19852709907421517
1680791211674694812,969510,1680791211674694812,,12,0,-0.710240775759883,11,0,-0.4184017960016516,10,0,0.7037807232514359,9,0,0.41194174349320456,4,0,-0.3343397153871987,8,0,-0.18757035421625898,2,0,-0.32823982008001534,6,0,-0.16229374546502376,3,0,0.3165183840511601,7,0,0.15057230943616853,1,0,0.3460611514160539,5,0,0.1992917902451142
1680791211684671427,969511,1680791211684671427,,12,0,-0.7111085378614171,11,0,-0.41624546697682463,10,0,0.7049329752798971,9,0,0.41006990439530455,4,0,-0.3351743388116815,8,0,-0.18878300225829844,2,0,-0.3258470918832205,6,0,-0.15781289421026465,3,0,0.3134237398760151,7,0,0.14538954220305925,1,0,0.3475976908188869,5,0,0.20120635426550385
1680791211694668318,969512,1680791211694668318,,12,0,-0.7114230653063388,11,0,-0.4154189879410902,10,0,0.7053672832558934,9,0,0.4093632058906448,4,0,-0.3354668447031142,8,0,-0.18929404499378508,2,0,-0.3247384651554875,6,0,-0.15584211543571733,3,0,0.31200157713286997,7,0,0.1431052274130998,1,0,0.34820373272573174,5,0,0.2020309330164026
1680791211704668996,969513,1680791211704668996,,12,0,-0.7111951059479179,11,0,-0.41591069640094214,10,0,0.7050901833897042,9,0,0.4098057738427283,4,0,-0.3352742089757109,8,0,-0.18919809986392563,2,0,-0.32487373978918144,6,0,-0.15629061425216026,3,0,0.31218941443425274,7,0,0.14360628889723157,1,0,0.3479585343306396,5,0,0.20188242521885433
1680791211714666708,969514,1680791211714666708,,12,0,-0.7080728037136279,11,0,-0.4157027450317519,10,0,0.7012604881849651,9,0,0.4088904295030891,4,0,-0.3272187011579697,8,0,-0.1814999216071583,2,0,-0.3231943895033656,6,0,-0.15650833040004417,3,0,0.3073649515135747,7,0,0.14067889241025325,1,0,0.3430481391477606,5,0,0.19732935959694922
1680791211724670032,969515,1680791211724670032,,12,0,-0.7020837883752474,11,0,-0.4145928460715323,10,0,0.6939078873908532,9,0,0.40641694508713816,4,0,-0.3112648261249948,8,0,-0.16596171797785858,2,0,-0.32001258707808605,6,0,-0.15689137846181445,3,0,0.29789724812587554,7,0,0.13477603950960393,1,0,0.3333801650772053,5,0,0.1880770569300691
1680791211734713664,969516,1680791211734713664,,12,0,-0.6996240056368597,11,0,-0.41412846239850726,10,0,0.6908771361328172,9,0,0.4053815928944648,4,0,-0.30467314954454405,8,0,-0.1595699179174959,2,0,-0.3186500292097257,6,0,-0.15696099642460556,3,0,0.2938985538791871,7,0,0.132209521094067,1,0,0.3294246248750826,5,0,0.18432139324803445
1680791211744694564,969517,1680791211744694564,,12,0,-0.7006080395285492,11,0,-0.4144292923983821,10,0,0.6920818739692902,9,0,0.405903126839123,4,0,-0.3073672279698759,8,0,-0.1623677340707955,2,0,-0.31889467779640834,6,0,-0.15650569213667523,3,0,0.29512420951501905,7,0,0.13273522385528594,1,0,0.3311376962512652,5,0,0.18613820235218478
1680791211754668692,969518,1680791211754668692,,12,0,-0.7009419772711168,11,0,-0.41468386189539036,10,0,0.6924983851447534,9,0,0.406240269769027,4,0,-0.3080081264724491,8,0,-0.16293023750418523,2,0,-0.31908676939969066,6,0,-0.15664680769893702,3,0,0.295682916117831,7,0,0.13324295441707734,1,0,0.33141197975430875,5,0,0.1863340907860449
1680791211764673817,969519,1680791211764673817,,12,0,-0.7000326101483884,11,0,-0.4158228411927234,10,0,0.6903839548535343,9,0,0.40617418589786924,4,0,-0.30522118795529624,8,0,-0.158983979810413,2,0,-0.31747739166916783,6,0,-0.1575556307541588,3,0,0.2999017184897452,7,0,0.13997995757473614,1,0,0.3227968611347189,5,0,0.17655965298983567
1680791211774695243,969520,1680791211774695243,,12,0,-0.6986025806578495,11,0,-0.41777289954711666,10,0,0.6866239618786292,9,0,0.4057942807678964,4,0,-0.3017419700717497,8,0,-0.15363674775092093,2,0,-0.3139338193440117,6,0,-0.1581467007507634,3,0,0.30839061098218395,7,0,0.15260349238893564,1,0,0.30728517843357744,5,0,0.15917995611274868
1680791211784669971,969521,1680791211784669971,,12,0,-0.6980734790471615,11,0,-0.4186014369319594,10,0,0.6851388754395219,9,0,0.40566683332431974,4,0,-0.30071003838378885,8,0,-0.15201461047219247,2,0,-0.3122300822230074,6,0,-0.15793504678325057,3,0,0.31172725313498806,7,0,0.15743221769523116,1,0,0.3012128674718082,5,0,0.15251743956021188
1680791211794668595,969522,1680791211794668595,,12,0,-0.6982624516255379,11,0,-0.4183874055159577,10,0,0.685714910216341,9,0,0.4058398641067608,4,0,-0.30120547283033633,8,0,-0.15295529892819054,2,0,-0.3125824127666795,6,0,-0.1575541639194526,3,0,0.30997636821633706,7,0,0.15494811936911018,1,0,0.30381151738067874,5,0,0.15556134347853295
1680791211804668223,969523,1680791211804668223,,12,0,-0.7000094461708134,11,0,-0.4240976901315575,10,0,0.6885983461424131,9,0,0.4126865901031571,4,0,-0.31320790222033384,8,0,-0.16812428480945274,2,0,-0.31617794494864776,6,0,-0.15934269316427568,3,0,0.31322835964015044,7,0,0.15639310785577837,1,0,0.31615748752883116,5,0,0.17107387011795006
1680791211814672552,969524,1680791211814672552,,12,0,-0.7032364628361188,11,0,-0.43568567042160633,10,0,0.6937139863003464,9,0,0.4261631938858338,4,0,-0.33684164524291493,8,0,-0.19774879504054538,2,0,-0.3228782627005271,6,0,-0.16309307451178973,3,0,0.32135844350472287,7,0,0.1615732553159855,1,0,0.3383614644387192,5,0,0.19926861423634962
1680791211824667473,969525,1680791211824667473,,12,0,-0.7044625488577814,11,0,-0.44062050596065555,10,0,0.6957175738689079,9,0,0.43187553097178216,4,0,-0.3463214066811537,8,0,-0.20966596571137952,2,0,-0.32571047765401334,6,0,-0.16489378239817576,3,0,0.32475724297177394,7,0,0.1639405477159363,1,0,0.3472746413633932,5,0,0.21061920039361898
1680791211834669760,969526,1680791211834669760,,12,0,-0.7037329349958451,11,0,-0.4388337682263216,10,0,0.6946558530837416,9,0,0.42975668631421804,4,0,-0.34164202677654987,8,0,-0.20378039331853667,2,0,-0.32481832332375055,6,0,-0.16491257592837613,3,0,0.32358008579669256,7,0,0.16367433840131815,1,0,0.34288026430360785,5,0,0.20501863084559466
1680791211844668443,969527,1680791211844668443,,12,0,-0.7033502567844564,11,0,-0.43818285514441435,10,0,0.6941291042712937,9,0,0.42896170263125166,4,0,-0.3397422613316196,8,0,-0.20150850349120836,2,0,-0.32429898667913154,6,0,-0.1647455552997858,3,0,0.32292338476181,7,0,0.1633699533824643,1,0,0.34111786324894106,5,0,0.20288410540852986
1680791211854669658,969528,1680791211854669658,,12,0,-0.7019241799578576,11,0,-0.4361078615890828,10,0,0.69269941109924,9,0,0.42688309273046526,4,0,-0.3394698187042107,8,0,-0.20136531851781217,2,0,-0.32308588257472,6,0,-0.16343470317207529,3,0,0.3223330153034379,7,0,0.16268183590079313,1,0,0.3402226859754928,5,0,0.20211818578909432
1680791211864669904,969529,1680791211864669904,,12,0,-0.6989593975243207,11,0,-0.4311059355168318,10,0,0.6896536808454778,9,0,0.42180021883798907,4,0,-0.3375740858923636,8,0,-0.19909092180442145,2,0,-0.32079372032922615,6,0,-0.16126219390474095,3,0,0.32126568988548365,7,0,0.16173416346099845,1,0,0.3371021163361061,5,0,0.19861895224816395
1680791211874666364,969530,1680791211874666364,,12,0,-0.6976753759930312,11,0,-0.42893183688364483,10,0,0.6883182335677107,9,0,0.41957469445832424,4,0,-0.33657860794222333,8,0,-0.1979017114299626,2,0,-0.31976256604649117,6,0,-0.16031079604924503,3,0,0.32073513949541793,7,0,0.1612833694981718,1,0,0.33560603449329657,5,0,0.19692913798103584
1680791211884677804,969531,1680791211884677804,,12,0,-0.6980807492450835,11,0,-0.429913520335601,10,0,0.6887265170503746,9,0,0.420559288140892,4,0,-0.33692206188731827,8,0,-0.1984576457911231,2,0,-0.3199626615873631,6,0,-0.16047910592934214,3,0,0.32072650699065214,7,0,0.1612429513326312,1,0,0.3361582164840292,5,0,0.19769380038783405
1680791211894667174,969532,1680791211894667174,,12,0,-0.6964736992230479,11,0,-0.4278222386534468,10,0,0.6876087760372508,9,0,0.4189573154676497,4,0,-0.3390608524685392,8,0,-0.2007028952323159,2,0,-0.3224766121932689,6,0,-0.1629820418190893,3,0,0.32197962253550955,7,0,0.16248505216132994,1,0,0.3395578421262985,5,0,0.20119988489007526
1680791211904672430,969533,1680791211904672430,,12,0,-0.6928221652033623,11,0,-0.42237759208209563,10,0,0.6849427264602305,9,0,0.41449815333896395,4,0,-0.3429132776662838,8,0,-0.20442856533244927,2,0,-0.32741635547867326,6,0,-0.1679449792184988,3,0,0.3245986753370171,7,0,0.16512729907684262,1,0,0.34573095780794,5,0,0.20724624547410544
1680791211914668340,969534,1680791211914668340,,12,0,-0.6911726769872292,11,0,-0.42033273161927187,10,0,0.683692819004239,9,0,0.41285287363628165,4,0,-0.3442491123048148,8,0,-0.20583466230016326,2,0,-0.32914943658062623,6,0,-0.16976745297258125,3,0,0.32537508591625125,7,0,0.16599310230820627,1,0,0.3480234629691898,5,0,0.20960901296453824
1680791211924670158,969535,1680791211924670158,,12,0,-0.6915444314801455,11,0,-0.42167550861354286,10,0,0.6838682735267683,9,0,0.4139993506601656,4,0,-0.3428638653859242,8,0,-0.20453281984112862,2,0,-0.32796595240658827,6,0,-0.1689048036357583,3,0,0.32461612658127165,7,0,0.16555497781044168,1,0,0.34621369121124085,5,0,0.20788264566644524
1680791211934667809,969536,1680791211934667809,,12,0,-0.6920574467595495,11,0,-0.4245894503253886,10,0,0.6839821461463913,9,0,0.4165141497122305,4,0,-0.3406158632148592,8,0,-0.20303279047689254,2,0,-0.32519703200340794,6,0,-0.16647538778581578,3,0,0.32237252189333226,7,0,0.16365087767574016,1,0,0.3434403733249349,5,0,0.20585730058696816
1680791211944665898,969537,1680791211944665898,,12,0,-0.6925269155545726,11,0,-0.428932724225209,10,0,0.6838608773536281,9,0,0.42026668602426454,4,0,-0.3381310361384524,8,0,-0.20247561412872414,2,0,-0.32008667608339597,6,0,-0.16127233446807357,3,0,0.31787821496054447,7,0,0.15906387334522207,1,0,0.3403394972613039,5,0,0.20468407525157564
1680791211954689173,969538,1680791211954689173,,12,0,-0.6926656859412342,11,0,-0.43081480119351373,10,0,0.6837539726716212,9,0,0.4219030879239006,4,0,-0.33724826429776583,8,0,-0.202602999145539,2,0,-0.31762253237782656,6,0,-0.15863893016320071,3,0,0.31567675505004034,7,0,0.1566931528354145,1,0,0.33919404162555206,5,0,0.20454877647332523
1680791211964672174,969539,1680791211964672174,,12,0,-0.6924215711931673,11,0,-0.4303360633416894,10,0,0.6835849761988916,9,0,0.4214994683474137,4,0,-0.33742690751865073,8,0,-0.20263620093928916,2,0,-0.31810000250054066,6,0,-0.15919819553409095,3,0,0.3160686749783211,7,0,0.15716686801187144,1,0,0.3394582350408702,5,0,0.20466752846150868
1680791211974667220,969540,1680791211974667220,,12,0,-0.6920865070372215,11,0,-0.4305242934607696,10,0,0.6832335130345342,9,0,0.42167129945808224,4,0,-0.33711368625679716,8,0,-0.20249949042243712,2,0,-0.3177781285506331,6,0,-0.15903655217468257,3,0,0.3157563491959004,7,0,0.15701477281994988,1,0,0.33913546561152985,5,0,0.2045212697771698
1680791211984671769,969541,1680791211984671769,,12,0,-0.6894562473066882,11,0,-0.43063811732237306,10,0,0.6798162822148283,9,0,0.42099815223051323,4,0,-0.33811228559786105,8,0,-0.2044018980214128,2,0,-0.3163170595920927,6,0,-0.15873398974839215,3,0,0.3182730467074651,7,0,0.16068997686376452,1,0,0.3361562984824887,5,0,0.20244591090604042
1680791211994665258,969542,1680791211994665258,,12,0,-0.6844656265404808,11,0,-0.4296700844973179,10,0,0.6733697545943617,9,0,0.41857421255119875,4,0,-0.34090109658127205,8,0,-0.20842732274121764,2,0,-0.31465685090230283,6,0,-0.15917192734053506,3,0,0.3244261657546936,7,0,0.1689412421929258,1,0,0.3311317817288813,5,0,0.1986580078888269
1680791212004670248,969543,1680791212004670248,,12,0,-0.6823068570328849,11,0,-0.429354414103933,10,0,0.6705987288023824,9,0,0.4176462858734305,4,0,-0.34196633459750514,8,0,-0.21006640687067263,2,0,-0.3138671236631424,6,0,-0.1592986766466447,3,0,0.32687819362837733,7,0,0.17230974661187964,1,0,0.3289552646322702,5,0,0.1970553369054377
1680791212014667758,969544,1680791212014667758,,12,0,-0.6828327225693747,11,0,-0.4300199541115436,10,0,0.6713142724387731,9,0,0.418501503980942,4,0,-0.3410621045832806,8,0,-0.20926948190635708,2,0,-0.31352362498198916,6,0,-0.1587651673195024,3,0,0.32527212676608336,7,0,0.1705136691035966,1,0,0.3293136027991864,5,0,0.19752098012226288
1680791212024689054,969545,1680791212024689054,,12,0,-0.6800746862778576,11,0,-0.4282141836515517,10,0,0.6688305697307432,9,0,0.4169700671044373,4,0,-0.33969794335142506,8,0,-0.20894459244601515,2,0,-0.31272790944894097,6,0,-0.1580266200681047,3,0,0.3221067593384775,7,0,0.16740546995764127,1,0,0.33031909346188854,5,0,0.19956574255647858
1680791212034667623,969546,1680791212034667623,,12,0,-0.6739021678465863,11,0,-0.42361440271943435,10,0,0.6630186065314626,9,0,0.41273084140431066,4,0,-0.3378614660479319,8,0,-0.20906262858678176,2,0,-0.31144913578327427,6,0,-0.15700727096101225,3,0,0.31732725611708723,7,0,0.1628853912948252,1,0,0.3319833457141189,5,0,0.2031845082529688
1680791212044670204,969547,1680791212044670204,,12,0,-0.6712016583266933,11,0,-0.4219829066062555,10,0,0.6604274175294373,9,0,0.4112086658089995,4,0,-0.33674231828550266,8,0,-0.20887899601066556,2,0,-0.31056010810866747,6,0,-0.15634179293182965,3,0,0.3150338270859479,7,0,0.16081551190911014,1,0,0.3322685993082221,5,0,0.20440527703338507
1680791212054672449,969548,1680791212054672449,,12,0,-0.6719961772589577,11,0,-0.4232405605132864,10,0,0.6611068919798536,9,0,0.41235127523418236,4,0,-0.3364717892185736,8,0,-0.2084998779182638,2,0,-0.31014942839383947,6,0,-0.15608556044903088,3,0,0.3153067469423208,7,0,0.16124287899751222,1,0,0.3313144706700923,5,0,0.20334255936978246
1680791212064672092,969549,1680791212064672092,,12,0,-0.6721897415672964,11,0,-0.4239890239113201,10,0,0.6612442041156477,9,0,0.41304348645967137,4,0,-0.33605333750614136,8,0,-0.20815172268398857,2,0,-0.30963478153348645,6,0,-0.15572942203732382,3,0,0.3150964907751101,7,0,0.16119113127894746,1,0,0.3305916282645177,5,0,0.20269001344236492
1680791212074668283,969550,1680791212074668283,,12,0,-0.6725710935190803,11,0,-0.42305445330192937,10,0,0.6620584253702384,9,0,0.4125417851530875,4,0,-0.33069241075882977,8,0,-0.20171055050529912,2,0,-0.3055867677250138,6,0,-0.15197916003072764,3,0,0.31106217408945125,7,0,0.15745456639516509,1,0,0.32521700439439233,5,0,0.19623514414086168
1680791212084667896,969551,1680791212084667896,,12,0,-0.6736557506891989,11,0,-0.42073643686097617,10,0,0.664014143302674,9,0,0.4110948294744513,4,0,-0.32058349161341587,8,0,-0.18918963973443417,2,0,-0.2980379130453035,6,0,-0.1448251388370795,3,0,0.3036710395019125,7,0,0.15045826529368847,1,0,0.3149503651568069,5,0,0.1835565132778252
1680791212094668359,969552,1680791212094668359,,12,0,-0.6739554156519527,11,0,-0.41999454781075934,10,0,0.6646570087823442,9,0,0.41069614094115076,4,0,-0.3164512574686194,8,0,-0.18416929895229459,2,0,-0.2949253725935503,6,0,-0.14198181687593056,3,0,0.3006828491297449,7,0,0.14773929341212513,1,0,0.3106937809324248,5,0,0.1784118224161
1680791212104621656,969553,1680791212104621656,,12,0,-0.6733381079763214,11,0,-0.42074078826763767,10,0,0.6638650706995983,9,0,0.41126775099091467,4,0,-0.3182476552439882,8,0,-0.18664558642202758,2,0,-0.2962233477225836,6,0,-0.14343135883468203,3,0,0.30198335323376996,7,0,0.1491913643458684,1,0,0.3124876497328018,5,0,0.1808855809108412
1680791212114667801,969554,1680791212114667801,,12,0,-0.6694988044571714,11,0,-0.42014182642126296,10,0,0.65969736882806,9,0,0.41034039079215157,4,0,-0.31524920408472085,8,0,-0.1846896886613294,2,0,-0.29627048041249787,6,0,-0.14497610662964977,3,0,0.30011502442698124,7,0,0.14882065064413313,1,0,0.3114046600702375,5,0,0.18084514464684603
1680791212124666957,969555,1680791212124666957,,12,0,-0.6622607637673266,11,0,-0.4178656869316109,10,0,0.6519736347884082,9,0,0.40757855795269243,4,0,-0.307480786407607,8,0,-0.17832020354868855,2,0,-0.2950375813838819,6,0,-0.14656118272822743,3,0,0.2950802943370171,7,0,0.14660389568136256,1,0,0.3074380734544718,5,0,0.17827749059555342
1680791212134666447,969556,1680791212134666447,,12,0,-0.6590906172292258,11,0,-0.41720928450359224,10,0,0.6485885802029318,9,0,0.4067072474772983,4,0,-0.3038829263129844,8,0,-0.17543973118837167,2,0,-0.294120508849488,6,0,-0.14693892682726953,3,0,0.2926201705117375,7,0,0.14543858848951904,1,0,0.3053832646507349,5,0,0.17694006952612215
1680791212144670894,969557,1680791212144670894,,12,0,-0.6599742502368713,11,0,-0.41817074948040506,10,0,0.6495244852191808,9,0,0.4077209844627145,4,0,-0.3044808652889873,8,0,-0.1760798872907795,2,0,-0.29355449961582103,6,0,-0.14614799158079084,3,0,0.2927609751892368,7,0,0.14535446715420663,1,0,0.3052743897155715,5,0,0.1768734117173637
1680791212154667224,969558,1680791212154667224,,12,0,-0.6596959967433398,11,0,-0.4202739445801276,10,0,0.6486284578049668,9,0,0.40920640564175476,4,0,-0.3066784758348288,8,0,-0.18040262432224266,2,0,-0.2908896193156139,6,0,-0.14265422248611728,3,0,0.29165933975005154,7,0,0.1434239429205549,1,0,0.3059087554003912,5,0,0.17963290388780503
